Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
35.4809504,14.2150336,35.679168,13.6486976,-113.2672,43.749456,2.6334624,16.140576,94.294944,191.1667168,678,1375,2910,764,999,1562,244,2132,50,1174,283,2928,0,0,0,207
42.3619328,15.149488,12.459392,11.0718688,-104.488992,34.546496,2.4635616,11.043552,86.8759424,169.9857504,790,1134,2621,793,858,1333,222,1784,50,1012,629,2910,0,0,0,236
54.1417216,14.441568,24.1542304,13.0823616,-98.825632,31.714816,2.3219776,4.24752,86.6777248,162.680016,600,934,2192,695,794,1189,201,1581,50,922,528,2606,0,0,0,240
33.6120416,12.9974112,20.812848,10.1657312,-153.193888,27.750464,2.1803936,7.928704,82.543472,205.4100672,373,858,1966,759,751,1033,178,1604,50,885,282,2276,0,0,0,216
32.0546176,12.459392,19.7651264,14.2716672,-152.061216,30.015808,2.1520768,0.849504,83.7044608,207.0524416,364,883,2015,884,948,1075,179,1597,50,897,282,2303,0,0,0,273
41.7106464,16.3104768,11.043552,18.5758208,-109.01968,26.617792,2.1520768,-16.423744,81.5807008,150.7020096,624,810,1770,910,984,1383,227,1499,360,858,281,2215,0,0,0,313
38.5957984,18.264336,18.972256,18.6041376,-80.136544,24.635616,2.265344,-11.043552,79.853376,132.4943072,294,755,1919,840,921,1372,276,1333,360,828,279,2146,0,0,0,247
29.9874912,18.40592,44.740544,19.82176,-58.332608,24.352448,2.9166304,-11.893056,78.6357536,104.8287936,39,688,1627,693,745,2717,230,1312,1930,771,200,1938,0,0,0,275
6.6827648,16.7352288,52.102912,16.848496,-53.518752,28.599968,2.4352448,22.65344,74.3316,122.4984768,118,688,1716,728,669,1886,281,1361,990,770,96,1831,0,0,0,270
18.4908704,17.839584,37.944512,21.0676992,-39.360352,50.403904,3.0582144,-11.609888,81.9488192,126.6610464,386,793,1897,971,1131,1656,258,2166,290,837,100,1987,0,0,0,330
51.8480608,17.5280992,33.413824,17.3581984,-37.095008,41.625696,2.83168,0.849504,78.3242688,111.6248256,661,732,1784,1030,997,2646,235,1821,1370,835,104,1984,0,0,0,328
40.7478752,14.3566176,39.64352,18.3776032,-29.449472,35.396,2.4352448,-1.41584,75.9456576,100.8361248,461,678,1760,821,926,2428,211,1520,1380,773,91,1834,0,0,0,281
21.3225504,15.8290912,50.120736,17.6413664,-25.48512,32.56432,2.265344,25.201952,73.340512,104.1775072,344,664,1507,699,635,1859,187,1333,990,717,83,1698,0,0,0,205
7.3340512,11.0718688,36.5003552,13.7902816,-90.896928,27.467296,2.1520768,28.033632,69.3195264,144.1041952,317,678,1512,638,562,1738,163,1224,990,693,87,1647,0,0,0,220
20.1898784,10.6754336,26.1364064,12.4027584,-177.546336,27.467296,2.1520768,18.122752,69.7725952,219.313616,321,717,1600,698,560,1682,214,1410,910,743,94,1767,0,0,0,175
26.1364064,9.1746432,26.90096,10.477216,-216.057184,36.81184,2.1520768,0.283168,76.7951616,262.8082208,274,869,1821,828,711,1917,164,1731,980,921,94,2170,0,0,0,196
25.0037344,11.4966208,23.219776,9.20296,-127.142432,37.661344,2.1803936,9.344544,77.8145664,183.9742496,384,962,2011,945,678,2106,291,1752,1140,990,96,2326,0,0,0,237
28.0902656,19.1704736,22.087104,14.4982016,-82.11872,33.98016,2.4352448,3.681184,80.561296,118.6757088,474,994,2013,1175,831,2639,199,1850,1520,1109,106,2605,0,0,0,394
29.8175904,18.9439392,31.997984,14.5548352,-34.829664,33.130656,2.3786112,11.609888,78.1260512,72.1512064,341,1002,1965,1203,835,2627,154,1772,1520,1107,109,2603,0,0,0,298
21.662352,16.848496,40.776192,13.9601824,-7.0792,33.696992,2.12376,23.502944,74.6430848,73.5670464,384,966,1911,977,753,1484,153,1527,440,1021,102,2402,0,0,0,273
15.715824,13.3938464,31.431648,11.1285024,-17.839584,29.166304,2.0671264,23.502944,72.6892256,74.3316,369,912,1821,817,577,1415,130,1379,510,970,110,2295,0,0,0,223
23.4179936,11.893056,22.4269056,9.1463264,-25.201952,23.786112,2.0671264,16.99008,69.4894272,67.5072512,514,907,1752,708,519,1233,130,1248,440,914,114,2172,0,0,0,188
24.2674976,11.0718688,17.8112672,8.0136544,7.928704,18.972256,1.982176,-10.194048,69.4611104,11.8647392,453,888,1814,610,445,2411,131,1354,1750,903,111,2147,0,0,0,168
24.06928,8.0419712,21.096016,7.1641504,16.99008,25.48512,1.840592,-3.964352,69.9991296,17.4714656,306,981,1977,662,462,2667,154,1330,1900,1004,122,2384,0,0,0,102
21.379184,6.9659328,15.7724576,6.3146464,-31.714816,26.617792,1.7556416,4.530688,73.3971456,72.9440768,356,1143,2328,532,410,2159,84,1322,1290,1122,193,2722,0,0,0,138
21.7473024,6.1447456,15.0645376,5.7483104,-37.944512,25.201952,1.6140576,4.530688,73.4537792,74.1050656,311,1132,2230,576,380,2029,108,1243,1290,1163,305,2925,0,0,0,133
21.6057184,7.0792,11.8647392,6.3146464,-25.768288,24.635616,1.6140576,0,75.6341728,60.5130016,330,1188,2222,556,436,2333,108,1425,1520,1219,303,3050,0,0,0,173
23.0215584,8.1552384,17.6696832,6.5978144,-18.122752,22.936608,1.6706912,0.849504,72.6042752,55.3027104,329,1014,2026,513,359,2266,108,1315,1520,1001,300,2555,0,0,0,148
21.2659168,6.937616,-3.4546496,8.5516736,-42.758368,79.28704,1.6423744,-20.671264,92.1995008,40.0116384,203,1686,4148,588,709,3052,108,4811,1380,1248,303,3115,0,0,0,188
47.0625216,9.1463264,15.291072,15.3193888,75.03952,80.70288,1.7273248,-4.24752,118.1660064,34.2350112,1236,2281,4392,1169,1084,2427,105,4325,50,1618,304,3458,0,0,0,254
36.7835232,14.299984,31.997984,12.2045408,30.865312,49.271232,1.6423744,21.803936,96.9284064,38.652432,294,1752,3300,894,886,1926,105,2795,360,1322,302,2881,0,0,0,213
16.1972096,11.8081056,16.140576,8.8065248,29.166304,33.696992,1.3875232,5.097024,87.8387136,14.0451328,486,1415,2703,722,698,3081,81,2262,1920,1158,367,2624,0,0,0,173
24.3807648,11.185136,11.3833536,7.3906848,31.431648,30.015808,1.2176224,6.229696,82.7133728,16.3671104,488,1242,2438,672,226,2927,81,1871,1920,1059,400,2465,0,0,0,159
22.8516576,8.5799904,18.4908704,7.6738528,37.661344,29.73264,1.1043552,10.477216,78.154368,8.1269216,488,1111,2402,542,409,2763,57,1643,1920,993,400,2337,0,0,0,135
16.7352288,7.2491008,14.016816,6.8243488,22.087104,23.502944,0.9627712,12.74256,73.9634816,15.857408,1284,999,1990,457,1236,2637,57,1399,1920,922,395,2194,0,0,0,119
18.5758208,6.0597952,12.9690944,6.2580128,7.645536,19.82176,1.274256,11.893056,72.5476416,23.644528,315,933,1929,376,488,2531,67,1286,1920,891,408,2146,0,0,0,109
18.3776032,4.3607872,1.4724736,6.2580128,-8.49504,14.724736,1.1893056,4.530688,72.20784,27.5805632,259,933,1946,332,87,2520,54,1077,1920,926,915,2721,0,0,0,94
20.812848,3.5962336,6.5411808,7.6738528,-12.74256,14.1584,0.7362368,3.114848,70.9902176,33.838576,289,888,1996,360,46,2429,54,1121,1930,915,994,2779,0,0,0,94
16.1688928,3.3130656,-5.0687072,6.4562304,-11.893056,12.459392,0.6229696,3.964352,69.1213088,30.7803616,197,835,1866,259,212,2410,30,908,1860,866,990,2679,0,0,0,84
19.963344,3.0582144,-7.362368,8.1835552,-10.477216,11.32672,0.6229696,0.283168,68.1868544,30.0441248,232,788,1826,290,244,2279,54,981,1930,852,987,2648,0,0,0,79
19.397008,2.8599968,-10.2789984,8.7498912,-28.883136,10.477216,0.3964352,-2.83168,65.8931936,43.7211392,201,780,1860,249,177,2323,33,865,1940,843,1000,2643,0,0,0,64
19.538592,5.3235584,-21.3225504,9.5993952,-58.04944,10.194048,0.1699008,2.83168,66.9125984,87.1591104,502,706,1838,199,294,1439,17,718,990,863,1200,2883,0,0,0,26
24.635616,3.0298976,-10.9302848,11.0152352,-118.364224,16.99008,0.3398016,1.699008,73.4254624,144.557264,15,885,2431,322,320,815,208,1617,350,1021,1200,3190,0,0,0,98
30.1857088,9.8259296,4.5590048,22.0304704,-105.338496,86.36624,0.8778208,-48.704896,114.4848224,140.8477632,455,1844,5213,1302,930,1837,257,4155,50,2367,1210,5826,0,0,0,316
43.2963872,11.4966208,23.502944,27.325712,-79.28704,85.516736,1.5007904,-20.954432,135.9489568,154.8645792,1260,2557,5354,2528,1502,2617,182,4717,50,3268,1210,7583,0,0,0,512
31.431648,16.4520608,41.342528,18.7457216,-45.30688,54.934592,1.4724736,23.786112,109.1046304,122.0737248,1177,1751,3680,1338,881,1589,157,2815,50,2166,1210,5433,0,0,0,271
0.3398016,16.7352288,21.2376,14.7813696,-19.82176,41.342528,1.1609888,37.944512,90.7270272,76.3987264,713,1342,2838,856,609,2041,83,2102,1020,1472,1210,4081,0,0,0,190
9.1463264,12.2894912,15.857408,12.5160256,-7.362368,26.90096,0.9061376,24.635616,84.24248,41.5973792,643,1066,2496,686,455,2886,83,1630,2080,1463,1200,4052,0,0,0,175
10.5338496,10.3922656,15.0362208,11.1001856,-2.83168,22.370272,0.7645536,17.556416,78.8906048,29.2795712,426,916,2324,452,378,2783,58,1365,2080,1143,1200,3429,0,0,0,150
9.8259296,7.3340512,7.5889024,9.9958304,-9.061376,18.122752,0.5946528,21.520768,75.0961536,31.9696672,414,820,2095,434,354,2646,58,1240,2070,1017,1200,3184,0,0,0,104
14.2433504,6.229696,-14.016816,12.9974112,-15.007904,16.140576,0.3398016,13.592064,71.924672,32.281152,491,739,2059,356,239,2501,58,1056,1950,928,1190,2999,0,0,0,99
23.2764096,4.7005888,3.0865312,11.8364224,-18.122752,15.291072,0.2265344,1.699008,70.7353664,25.7116544,296,674,2017,306,287,1214,9,905,740,872,1180,2881,0,0,0,84
5.5500928,3.3413824,12.1479072,7.7304864,-9.627712,17.273248,0,15.57424,68.7248736,25.48512,208,625,1745,264,207,1583,37,896,1210,805,1180,2749,0,0,0,79
5.66336,3.4829664,9.061376,7.7304864,-28.599968,13.025728,-0.6796032,16.706912,66.9125984,37.7179776,15,570,1743,188,207,1539,11,797,1210,748,1180,2639,0,0,0,69
8.8065248,2.7467296,-6.0031616,7.7304864,-63.7128,9.344544,-0.283168,3.681184,65.411808,64.4490368,199,546,1624,247,198,1978,39,777,1750,670,1180,2486,0,0,0,59
16.8201792,2.7184128,0.1132672,9.1463264,-69.092992,9.91088,-0.0566336,-3.114848,63.7977504,69.9991296,148,499,1548,191,181,2590,6,700,2260,658,1190,2473,0,0,0,59
10.0241472,2.2936608,1.8122752,8.8631584,-60.031616,10.194048,-0.1132672,3.114848,61.872208,64.845472,146,470,1499,136,137,2534,31,671,2240,602,1200,2373,0,0,0,54
8.6649408,1.132672,0.5946528,8.1552384,-61.730624,9.627712,-0.1699008,5.66336,60.0599328,68.4983392,143,453,1380,140,148,2545,6,623,2250,581,1200,2332,0,0,0,54
9.8825632,1.3592064,1.132672,8.0986048,-54.934592,7.928704,-0.1699008,5.380192,60.8528032,59.5219136,140,429,1291,143,164,2515,2,592,2260,550,1190,2262,0,0,0,49
8.8065248,1.2176224,6.37128,8.0136544,-65.12864,7.645536,-0.3114848,6.796032,58.6724096,69.3195264,136,431,1204,133,116,2423,28,609,2220,541,1180,2236,0,0,0,49
7.8154368,1.132672,-2.8599968,7.4473184,-71.641504,11.893056,-0.3114848,11.893056,57.483104,81.552384,133,444,1255,142,128,2430,7,651,2270,532,1180,2390,0,0,0,54
15.7724576,1.1893056,-2.0954432,8.5799904,-62.863296,13.308896,-0.141584,9.061376,58.0777568,73.2272448,98,478,1221,57,172,2380,33,752,2220,508,1010,2166,0,0,0,59
14.4982016,0.3114848,-1.699008,9.1463264,-54.368256,18.122752,0.1132672,11.32672,58.7007264,65.2135904,140,505,1405,266,234,2538,-41,779,2240,531,1020,2227,0,0,0,54
15.0928544,1.2459392,0.566336,7.9853376,-49.837568,15.57424,0.0566336,14.1584,57.4547872,64.9587392,136,462,1223,207,195,2032,-17,680,1740,509,1020,2178,0,0,0,59
14.299984,1.6140576,5.0120736,8.3251392,-49.837568,14.441568,0.1132672,11.609888,57.9644896,57.1716192,89,514,1293,217,219,2007,-41,673,1730,534,1010,2224,0,0,0,69
12.5443424,2.265344,10.3073152,9.1746432,-57.199936,15.291072,0.3114848,13.308896,60.2298336,65.8082432,55,551,1258,247,335,2028,10,765,1630,501,1010,2150,0,0,0,69
11.8364224,1.5291072,17.5280992,6.8809824,-47.572224,13.308896,0.4813856,17.273248,57.3132032,56.0955808,54,477,1118,187,199,1908,-10,570,1620,458,1010,2053,0,0,0,40
8.1269216,1.0760384,15.1778048,4.3324704,-26.051456,12.74256,0.283168,24.635616,55.21776,30.723728,51,455,1103,172,164,1837,18,580,1580,450,1000,2023,0,0,0,29
13.5071136,0.8778208,11.4116704,3.4829664,-18.40592,11.893056,0.0566336,19.255424,54.5947904,21.4641344,77,452,1145,172,182,1948,42,557,1740,437,997,1991,0,0,0,39
15.998992,1.6423744,11.0152352,2.9166304,-7.928704,12.459392,0.2265344,20.671264,53.377168,17.3865152,104,422,1133,134,111,1626,18,530,1430,427,997,1969,0,0,0,44
13.8469152,1.982176,6.7110816,1.7273248,0.283168,13.025728,0,22.65344,52.8957824,5.1253408,104,467,1112,144,195,1513,-7,681,1300,448,994,2012,0,0,0,54
16.9051296,0.424752,3.3696992,3.6528672,7.0792,27.750464,-0.0849504,9.627712,59.4935968,15.5176064,160,543,1513,207,477,1056,42,1078,490,482,994,2089,0,0,0,64
21.2376,0.4530688,7.9853376,2.8033632,-0.849504,21.803936,-0.0849504,18.972256,55.3876608,19.2837408,160,475,1318,173,282,1011,18,755,600,428,993,1966,0,0,0,39
14.724736,0.9061376,3.0582144,1.982176,-2.83168,19.538592,-0.1982176,23.219776,53.1506336,17.4997824,150,458,1008,151,166,978,15,654,670,417,991,1939,0,0,0,44
13.6203808,0.5946528,3.5962336,1.982176,-7.645536,15.857408,-0.283168,21.2376,51.67816,16.4520608,115,444,1196,133,130,1057,59,593,810,395,989,1887,0,0,0,34
11.043552,1.274256,2.0388096,1.699008,-8.778208,14.1584,-0.141584,18.972256,50.7437056,15.4609728,94,421,980,104,148,1070,59,535,860,385,988,1863,0,0,0,39
10.335632,1.274256,1.8122752,1.3875232,-10.477216,13.025728,0,16.706912,49.2429152,15.6308736,104,408,1027,102,131,1010,35,500,840,373,985,1833,0,0,0,34
9.627712,1.557424,1.132672,1.132672,-11.043552,11.609888,0,16.423744,47.996976,15.291072,104,376,1014,86,94,1030,58,473,890,362,983,1807,0,0,0,29
11.5815712,1.3025728,0.5380192,1.1043552,-13.025728,11.043552,-0.2548512,13.025728,46.6660864,15.7724576,69,383,826,96,113,1051,8,412,890,347,806,1596,0,0,0,29
13.2239456,1.0477216,0.7928704,1.4724736,-14.441568,9.91088,-0.3964352,9.061376,45.9015328,14.8380032,82,392,939,76,70,1054,56,407,900,336,794,1559,0,0,0,24
15.3477056,0.4530688,0.9627712,0.283168,-21.520768,9.344544,-1.0194048,6.512864,46.6944032,21.0110656,91,349,814,66,96,1046,40,392,930,334,642,1402,0,0,0,29
16.3671104,0.4813856,-0.566336,0.283168,-29.73264,9.344544,-0.8211872,5.66336,46.2130176,27.750464,53,338,940,76,60,1121,55,326,940,331,331,1084,0,0,0,32
15.3477056,0.4530688,-0.4530688,0.2548512,-32.847488,9.061376,-0.4813856,5.66336,45.5050976,30.865312,93,340,894,56,132,957,33,339,860,319,340,1065,0,0,0,69
13.0823616,0.3398016,-3.7378176,0.2548512,-32.281152,9.344544,-0.0849504,7.362368,47.43064,30.0441248,53,360,929,76,79,985,46,417,860,344,344,1126,0,0,0,49
11.9496896,0.283168,2.83168,0.5380192,-28.883136,10.194048,-0.3964352,7.645536,48.2518272,29.307888,122,359,861,86,61,1017,49,402,860,354,343,1147,0,0,0,29
5.8332608,0.283168,2.548512,0.424752,-25.768288,9.344544,-0.4530688,12.176224,48.2235104,25.2869024,70,389,928,96,103,1011,-94,387,860,420,346,1302,0,0,0,49
10.0807808,0.3398016,5.3235584,1.6140576,-18.689088,11.043552,0.3681184,15.007904,48.3934112,19.0572064,100,387,1133,106,151,983,-46,430,780,400,347,1257,0,0,0,49
9.0047424,0.4530688,5.2102912,1.0194048,-17.273248,12.176224,0.6512864,16.423744,46.7510368,18.3776032,95,359,974,86,116,923,-16,490,840,365,344,1175,0,0,0,34
8.919792,0.4530688,-0.7362368,0.4530688,-10.194048,10.477216,0.2265344,17.556416,45.1369792,10.5904832,95,350,828,76,98,1307,-19,431,1190,369,348,1188,0,0,0,34
11.8081056,0.424752,1.840592,0.7362368,-12.176224,9.627712,0.0566336,10.194048,44.0609408,11.609888,99,328,874,56,63,1004,29,370,930,347,347,1136,0,0,0,34
8.8631584,0.3398016,2.2087104,0.8778208,-10.760384,9.061376,0,12.74256,43.3813376,13.9601824,56,330,851,32,69,815,-52,327,690,327,348,1062,0,0,0,44
10.6754336,0.7362368,1.2459392,-0.2265344,-8.8065248,8.778208,-0.141584,12.176224,42.9565856,6.3995968,53,317,818,32,38,691,-47,328,630,314,346,1032,0,0,0,29
14.6397856,0.6512864,-0.8778208,-0.2265344,-8.5233568,8.211872,-0.2548512,7.0792,42.3902496,4.1625696,57,323,796,32,91,835,-42,243,710,303,345,1006,0,0,0,17
17.4714656,0.4813856,-0.1699008,-0.2265344,-8.6649408,7.928704,-0.283168,4.24752,41.8522304,3.7095008,67,306,686,32,56,691,-42,269,630,315,347,1036,0,0,0,18
16.3671104,0.3114848,-0.8778208,-0.5097024,-11.609888,7.645536,-0.3964352,3.964352,41.3708448,6.3429632,41,313,776,32,56,758,5,244,680,291,344,980,0,0,0,13
16.4803776,0.1982176,-2.4635616,-0.7928704,-12.176224,7.0792,-0.424752,2.83168,40.634608,6.3995968,57,313,754,32,38,726,-18,215,590,303,345,1006,0,0,0,18
17.9528512,0.1132672,-1.5291072,-0.7645536,-10.8170176,6.796032,-0.5097024,0.849504,40.5496576,4.7289056,47,311,745,32,37,763,-41,170,650,305,347,1013,0,0,0,18
16.0556256,0.0566336,-2.8883136,-0.7645536,-8.636624,6.512864,-0.3681184,0.849504,40.5213408,2.5201952,41,292,713,32,37,746,-41,196,630,290,343,977,0,0,0,18
17.3298816,0,-2.548512,-1.0760384,-8.6083072,5.946528,-0.3114848,1.132672,39.926688,2.3219776,73,292,692,32,74,760,-42,122,630,279,343,954,0,0,0,18
17.5280992,-0.0283168,-2.548512,-1.0760384,-9.486128,6.229696,-0.5380192,-0.566336,39.64352,2.0671264,38,280,713,32,38,742,-19,172,620,290,343,977,0,0,0,18
18.0378016,-0.0283168,-2.7750464,-1.0760384,-9.7409792,5.946528,-0.5380192,-0.849504,39.64352,1.7556416,49,296,605,32,38,742,-42,153,630,344,344,1096,0,0,0,12
18.3209696,-0.0566336,-3.5962336,-0.7928704,-10.901968,5.946528,-0.6229696,-1.41584,40.0399552,2.8599968,64,292,684,32,38,672,-20,228,630,296,349,996,0,0,0,12
18.972256,-0.0849504,-4.1625696,-1.3592064,-11.5532544,5.946528,-0.9344544,-2.548512,39.4169856,2.973264,37,294,663,32,38,671,6,184,630,333,343,1070,0,0,0,7
19.0288896,-0.0849504,-6.1447456,-1.6140576,-11.4399872,5.66336,-1.4441568,-3.114848,40.35144,2.83168,43,256,642,32,55,824,13,182,790,277,341,947,0,0,0,12
19.8783936,-0.141584,-3.822768,-1.3592064,-6.2580128,6.3995968,-1.2176224,-4.24752,40.1532224,1.699008,48,264,653,32,38,741,-25,192,710,279,342,951,0,0,0,7
18.1793856,-0.141584,-1.557424,-1.0477216,-6.8809824,3.7661344,-0.6229696,0,39.785104,1.9538592,21,264,581,32,37,740,-15,194,710,276,340,944,0,0,0,17
19.5952256,-0.141584,-3.822768,-1.6140576,-9.0047424,3.7095008,-0.7362368,-2.83168,39.785104,3.0865312,104,250,669,32,37,746,-59,161,720,260,345,914,0,0,0,12
23.5878944,-0.141584,-4.672272,-2.1803936,-11.751472,3.7661344,-0.8211872,-2.265344,39.4736192,7.3906848,59,272,583,32,37,588,-8,212,550,279,343,954,0,0,0,7
21.4075008,-0.141584,-4.672272,-1.3308896,-13.6486976,3.5396,-0.8211872,-4.530688,39.64352,5.5784096,39,256,644,32,37,665,-84,161,630,269,343,931,0,0,0,12
21.1243328,-0.1132672,-2.973264,-1.3592064,-12.74256,3.6245504,-0.7928704,-3.964352,38.6241152,6.0031616,39,267,674,32,38,667,-34,162,630,272,346,940,0,0,0,12
21.379184,-0.1132672,-3.822768,-1.3592064,-11.1001856,3.5962336,-0.7928704,-4.530688,38.1144128,4.3324704,40,280,667,32,38,666,-34,177,630,248,343,885,0,0,0,17
22.511856,-0.1132672,-2.973264,-1.3592064,-11.1285024,3.6528672,-0.6796032,-5.097024,37.944512,3.7661344,39,261,567,32,38,649,-9,178,630,269,343,931,0,0,0,2
21.8605696,-0.1132672,-4.105936,-1.3308896,-11.7797888,3.256432,-0.7362368,-4.530688,37.7746112,4.1342528,37,274,479,32,37,663,-35,160,640,267,341,925,0,0,0,12
23.0215584,-0.1132672,-6.3429632,-1.3875232,-11.2417696,3.6245504,-0.9627712,-6.512864,37.7462944,3.8794016,31,273,641,32,39,661,-10,166,630,272,335,929,0,0,0,1
24.0975968,-0.141584,-4.8704896,-1.6423744,-11.8647392,3.2847488,-1.1893056,-5.946528,37.8312448,3.5396,32,264,529,32,20,662,5,138,630,246,330,867,0,0,0,5
20.954432,-0.141584,-5.1536576,-1.8972256,-12.2328576,2.9449472,-1.1043552,-4.24752,37.8878784,3.5396,37,246,609,32,37,644,-23,139,630,247,331,870,0,0,0,5
19.9350272,-0.141584,-5.7199936,-1.8972256,-12.6576096,3.0015808,-0.9627712,-3.114848,37.4631264,3.681184,50,269,514,32,37,678,1,140,630,234,329,841,0,0,0,5
18.972256,-0.141584,-4.5873216,-1.8972256,-12.7991936,3.0015808,-0.9627712,-1.699008,37.4914432,3.6528672,34,274,766,32,19,659,-4,155,630,257,331,893,0,0,0,45
16.28216,-0.1699008,-6.2863296,-2.0671264,-11.9496896,3.7095008,-1.0194048,-0.283168,37.7462944,3.7661344,18,296,589,32,85,675,-124,214,630,279,332,943,0,0,0,20
14.5548352,-0.0849504,-3.7661344,-1.6706912,-9.8259296,4.2758368,-0.5380192,2.265344,38.794016,3.822768,74,325,593,32,70,710,-53,196,640,309,330,1005,0,0,0,30
6.6827648,-0.0849504,-6.2863296,-1.8689088,-8.5233568,3.964352,-0.0566336,6.512864,37.4348096,3.5396,91,297,574,32,4,678,-40,183,640,258,332,896,0,0,0,14
6.8809824,-0.0566336,-6.0031616,-1.3025728,-10.5621664,3.1714816,-0.4813856,8.778208,38.9072832,6.5694976,30,244,532,13,18,672,-46,141,640,261,324,960,0,0,0,5
5.521776,-0.0566336,-7.7021696,-2.12376,-13.3372128,3.1997984,-0.7362368,9.061376,37.7746112,6.7393984,35,240,616,13,18,584,-19,152,550,257,341,967,0,0,0,5
7.2774176,-0.0566336,-9.6843456,-1.982176,-13.733648,2.973264,-0.70792,7.645536,38.1993632,6.3146464,45,242,508,13,18,333,-39,130,300,234,455,1027,0,0,0,5
5.097024,-0.0566336,-6.5694976,-1.6140576,-13.45048,2.9449472,-0.6229696,8.211872,37.6330272,6.088112,35,254,634,13,18,566,-16,153,550,257,509,1136,0,0,0,5
2.1803936,-0.1132672,-7.0792,-1.557424,-13.6770144,2.8033632,-0.566336,11.043552,37.3498592,6.1447456,45,245,595,13,18,654,-18,130,640,237,509,1086,0,0,0,5
3.2281152,-0.1132672,-6.796032,-1.8689088,-13.592064,2.6617792,-0.6796032,10.760384,36.7835232,6.2013792,62,260,512,13,18,576,-40,136,560,264,505,1150,0,0,0,5
3.6528672,-0.1132672,-7.645536,-1.8689088,-14.9229536,2.1520768,-0.8778208,10.477216,36.0472864,6.5411808,22,246,609,13,18,573,-19,137,560,225,507,1055,0,0,0,5
4.6439552,-0.1699008,-11.893056,-1.8689088,-15.4043392,2.0104928,-0.9061376,9.627712,37.0666912,6.4279136,50,221,515,13,18,579,-21,138,560,234,505,1075,0,0,0,5
5.2102912,-0.1699008,-9.061376,-1.840592,-15.4892896,1.6706912,-0.9061376,9.061376,37.6330272,6.7110816,60,229,573,13,18,561,-67,125,560,233,504,1073,0,0,0,5
1.8122752,-0.1699008,-11.32672,-2.406928,-16.1688928,1.699008,-0.9061376,11.043552,37.6047104,6.7393984,10,222,573,13,18,725,1,128,730,230,500,1060,0,0,0,5
2.9449472,-0.2265344,-9.8542464,-1.8972256,-16.8201792,1.4441568,-0.9344544,10.477216,37.2649088,7.503952,58,234,597,13,18,566,-22,127,560,238,498,1079,0,0,0,5
0.424752,-0.2265344,-9.5710784,-1.8689088,-16.9334464,1.6140576,-0.9061376,12.459392,36.7835232,8.0136544,57,245,586,13,18,567,-70,100,560,206,496,998,0,0,0,5
0.6229696,-0.2265344,-9.2879104,-1.8122752,-17.839584,1.2459392,-0.9627712,12.176224,36.81184,9.3728608,54,224,544,13,18,834,-2,125,820,238,507,1087,0,0,0,5
7.7588032,-0.2265344,-9.8542464,-2.3502944,-17.8679008,1.2459392,-1.1893056,4.530688,36.9251072,9.486128,53,218,459,13,18,566,-3,89,560,223,512,1055,0,0,0,5
10.5338496,-0.2265344,-8.1552384,-2.1803936,-17.273248,1.274256,-1.2176224,2.83168,35.8490688,8.4100896,21,218,475,13,18,819,-26,115,820,225,514,1063,0,0,0,5
8.2968224,-0.2548512,-8.9764256,-2.0671264,-15.1778048,1.132672,-1.1609888,4.530688,35.396,6.5978144,60,222,656,13,18,566,-23,129,570,205,514,1014,0,0,0,5
9.1746432,-0.2548512,-8.9764256,-2.0388096,-14.9795872,1.3308896,-0.9627712,3.964352,35.396,6.6261312,48,226,457,13,18,818,-22,106,820,227,515,1069,0,0,0,5
9.5993952,-0.2548512,-7.5605856,-1.982176,-15.2061216,1.274256,-0.9344544,3.964352,35.1411488,6.5411808,40,220,561,13,18,641,0,116,650,217,515,1045,0,0,0,5
8.7215744,-0.2265344,-8.1552384,-1.6706912,-14.8096864,1.1893056,-0.849504,4.813856,34.829664,6.5694976,20,228,539,13,18,640,-25,90,650,219,516,1049,0,0,0,5
7.4473184,-0.2265344,-9.0047424,-1.9255424,-14.7813696,1.0477216,-0.849504,6.796032,34.546496,6.512864,47,238,534,13,18,551,-24,97,560,209,516,1026,0,0,0,5
8.6083072,-0.2548512,-6.7110816,-1.2459392,-14.2433504,1.0194048,-0.8211872,5.66336,34.3199616,6.5694976,36,268,625,13,18,551,-44,112,560,219,515,1049,0,0,0,5
1.840592,-0.1982176,-8.1835552,-1.8122752,-12.176224,1.3308896,-0.5380192,14.441568,35.112832,6.37128,14,259,459,13,18,569,-87,194,560,239,514,1096,0,0,0,5
3.5679168,0.3114848,-5.5784096,-1.274256,-11.609888,3.3413824,-0.283168,13.875232,36.245504,6.4279136,12,313,657,13,18,533,-44,263,480,250,515,1125,0,0,0,5
1.6140576,0.0849504,-4.5023712,-1.5007904,-8.9764256,2.0671264,-0.566336,11.32672,35.5942176,6.2013792,14,246,492,13,18,590,-44,155,560,240,514,1098,0,0,0,5
-0.3681184,0.0283168,-5.8615776,-1.6706912,-11.2134528,2.12376,-0.3964352,14.724736,34.0934272,6.1447456,1,255,595,13,18,569,-23,125,570,230,514,1075,0,0,0,5
0.0283168,-0.0283168,-5.521776,-1.7556416,-12.2045408,1.0760384,-0.3398016,15.291072,33.7253088,6.3429632,28,244,478,13,18,570,-46,113,570,220,514,1051,0,0,0,5
